"","ReviewerID","Total","Positive","Percentage"
"448","0D03l6_AZ5F9IsA0wzqtSw",1,1,100
"449","0DIyFpuLK-SUjhBYzNsuFQ",1,1,100
"450","0DWxl6_gAeYFqbtUX6tA1w",1,1,100
"451","0DYdPxHMHpOtdsjK7QVMTw",1,1,100
"452","0D_XdWPYSz5LwbeeXDz2EA",1,1,100
"453","0DdXWo01Qn0uZLIsYOO2Rw",1,1,100
"454","0DnnAvg1O_MLx5SJdFJCZQ",2,2,100
"455","0E4LOXx0Z0-u2U5awacGtg",1,1,100
"456","0EGfZgMtFCAc0F8b7xQY8Q",1,1,100
"457","0EcHvBjwswnVH9hKm_PGCg",2,2,100
"458","0EjCir-1NWaPwyRlRmUcLw",1,1,100
"459","0EtdQgl2qU3Wa3C9Jf4DIw",1,1,100
"460","0Ez5cEi2l6szVGHCR-YE8A",1,1,100
"461","0FNGeg1zV1Wg5h2LiB8qiA",1,1,100
"462","0FkaK7AXb5tzNRj54-dyYg",1,1,100
"463","0FxK9woxBRD9EiLPaRvfvA",1,1,100
"464","0G8C4upd6QtFZAevB_VvBA",1,1,100
"465","0GFNbA8PqFBEmDtXPOWycA",2,2,100
"466","0GK0tTU_TDE709NjfJeYig",1,1,100
"467","0GMrTSajqmIJOEP96d8tuA",1,1,100
"468","0GRf01bjuJT77cF7v20u5g",1,1,100
"469","0GTw92dtwYO0R9ui0jiLXg",1,1,100
"470","0GYBJGnfq-Fm1V_hc4Z7Hg",9,7,77
"471","0GlCjAMunLARn-ziX53g8g",2,2,100
"472","0GqzqlXi7mWEc3k3Zo8a-A",1,1,100
"473","0Gw0v4Ao-2f8J3jpPx_Spw",1,1,100
"474","0GypJsBJs2R-putqagAX0g",2,2,100
"475","0H9X7C0jVcv3qihffRFGKg",1,1,100
"476","0HHy3nAL4mR_EHkldXo4vA",1,1,100
"477","0HKzjfM5_tJSeNhcVu1HVA",1,1,100
"478","0HymukCLOCqoBpgahnHhAg",1,1,100
"479","0I8moIrRVn-e1q9pgxnzaw",1,1,100
"480","0IHk085nzIKUfI42xMSslQ",1,1,100
"481","0IhS4CStD24iBcyJ1Zs38Q",1,1,100
"482","0IpL-v1LCVrre9ay5CSbCg",7,4,57
"483","0J3tLAbhDhlvL6GJYJBGRw",1,1,100
"484","0JEsNM4irhMggt5hiQViqw",1,1,100
"485","0JVtDXt4wWDLxldVnGsVFg",1,1,100
"486","0JjvAuvqmb2xdT8KuETlaA",1,1,100
"487","0JztwOCl7NuUHk-kMMm-GA",1,1,100
"488","0K-7IQfZi49DklP0uRbhHA",1,1,100
"489","0K5-urkVHUsd7Umy8Drpew",1,1,100
"490","0KHeksuVce7oM3TAmP_AxQ",1,1,100
"491","0KPN5hfiNCxkoudkwnZ0iQ",1,1,100
"492","0KR67AfxRnR5-8sUCgl63g",1,1,100
"493","0KcRMQM3oYWkl7pEhGrAQQ",2,2,100
"494","0KcWVN3GqfxTVnqDkrw4OA",1,1,100
"495","0KiQuoWWnRhiztAYWzLurA",1,1,100
"496","0KmCSWTSTPpEa1ZthiEIrA",3,2,66
"497","0Kw6gNJSEIExFf8MFbEFEA",1,1,100
"498","0KzNoymFNnnV0zKKuhSTog",1,1,100
"499","0L4A9MPu7rHCezrdk133tg",1,1,100
"500","0L91sQ67IdCWTocc_soxaw",1,1,100
"501","0LSbmY6MjwW8SZFo7NIhNQ",1,1,100
"502","0MAk7fMdNNLGGhbucEjvrA",1,1,100
"503","0MGnH5a0kvBoqsjtbJUdhw",1,1,100
"504","0MHxw1KO8rGpNNMZtw6MLw",1,1,100
"505","0MX8zibMWen4rH0yXA5ZwA",2,1,50
"506","0MftOvqpn2hBo88nZ0VStg",1,1,100
"507","0MhocoyBtla1sEKD9cJBOQ",1,1,100
"508","0N7RDCwZAPVoctHc1nn6CQ",2,1,50
"509","0NCk1NvNXeIZvosqOj4bmA",1,1,100
"510","0NpMlpDfolOj2Pcp13BXyA",1,1,100
"511","0NzTgjBoxzoke5yArl-AQg",1,1,100
"512","0OKCZHSH3PTjiQb_wkxbZw",1,1,100
"513","0OLWCQ1gRoxcRThF-IMy4A",2,1,50
"514","0Oa6z0AvqRfeTkXKGWRmGg",1,1,100
"515","0ObTjwqV6WiGZ-NEC4yKiw",2,1,50
"516","0PLUwgLZr-8DCzW_vMsxhQ",1,1,100
"517","0Pzv-qiyRtStGW0KoWtZaA",1,1,100
"518","0QX6VRytWkVl91Pa4ZP2jQ",2,2,100
"519","0RC_aVXkLVKzkgHZibXcqA",1,1,100
"520","0RGYf3VX7jBryUcGjEc_Zw",1,1,100
"521","0RKrmBaTW1pfu2YirTRNPQ",1,1,100
"522","0RMjnE0IXpoOV22cELcEUQ",1,1,100
"523","0S5xr3t51sJ2G1dM2Q4JkA",1,1,100
"524","0S7apzG17qyLT6PpP02QCA",1,1,100
"525","0SG4QHlTNNM9uc1bE6fNsg",1,1,100
"526","0SHMsQCRzaQB_dCRDsbcdg",1,1,100
"527","0SLyAwmfMvDJpBq8v9rsfQ",1,1,100
"528","0SO_c_TDzG-Uu3uUviUdSQ",1,1,100
"529","0SQJCs-JuXuLUalR8e_74Q",1,1,100
"530","0Sa9Klj6eCvCt2sBSHoF4A",1,1,100
"531","0Sv6k0gMPUrB8O81x90-GQ",1,1,100
"532","0TXxjFBFBSvdE6J47MYYEw",1,1,100
"533","0TbOwZDhT2iJSr9rloipaw",1,1,100
"534","0TvUyTZBjcMh9sn0XcCU-A",2,2,100
"535","0TwQ4flobOOJ45KDfiiH5A",1,1,100
"536","0TyQ-QY-Wb9ASgjvWiIk6Q",1,1,100
"537","0U1DlKG7GAYVHduX9A1t9w",1,1,100
"538","0U2Fs58hykZx3zZyBFCthg",1,1,100
"539","0U5vzdfzcRabnjfmjb6dSg",1,1,100
"540","0UGYK9mAQWNxz5M4ee0txw",1,1,100
"541","0UMOZuk9jMyb14hC1yJASg",1,1,100
"542","0UTsj_fgRZqxrz8GBhpeIQ",1,1,100
"543","0UgSUCXp9g-29NXW7sWkMQ",1,1,100
"544","0UqqbJJOkJ1G27FdgxjTXA",2,2,100
"545","0Uxdi0OYQ5-V45970YertA",1,1,100
"546","0UyStHvMhd0z3SazWZ3_tA",1,1,100
"547","0VC5sOQ7rQkrEL2I6zZAaQ",1,1,100
"548","0Vdvr1ma_2hOJrZcYz1WZg",1,1,100
"549","0Ve_Ei67rEr7cHr54rjvYg",2,2,100
"550","0VhUPD0VH2RG__btBkUwrw",1,1,100
"551","0ViymtB3e_5YzgdgiJXNjQ",1,1,100
"552","0VjzLQnn_yYalnNT7kvu6w",1,1,100
"553","0Vt8eczKhBt2hFQomjNs2g",1,1,100
"554","0W501SfODY6shbflOw2PkA",1,1,100
"555","0W6zMZTMWJrVJIxHi-qD4w",1,1,100
"556","0W83hrj4VhpSRgyUZUu9Fg",1,1,100
"557","0WIfdWz7lVz2DfAbAkqzeQ",1,1,100
"558","0WSGXuzRrLEUsKjpspCpQQ",1,1,100
"559","0WUeP9R8PyMz2Kho2lRTRg",1,1,100
"560","0W_zeJ2e6Ry6tod_eVyOnA",1,1,100
"561","0WlRQPJBRFCaqVa_GvuTng",1,1,100
"562","0WzT84TJm-3uPMO3OKYS8g",2,1,50
"563","0X13A7ps9s8thr88Q1rzqA",1,1,100
"564","0XTZnmI-N9GcVVJAW0nRog",2,1,50
"565","0X_X5nD2GIV5OoV1Ep4SFg",1,1,100
"566","0XbYqtsQDhEJpQiRwW-AUQ",1,1,100
"567","0XnBLsvCNKPQC1EoQwf2HQ",1,1,100
"568","0Y1QI44-QIOIrHz9SBpzwQ",1,1,100
"569","0Y3XH8zOyTbqu_HSxQ1iJQ",1,1,100
"570","0YFekyu_Bg_WvpWnWPN8mw",1,1,100
"571","0YJP63kChJBeDR_no_aiGA",1,1,100
"572","0YJfh2u7nIRa_jcFdS1UBA",2,2,100
"573","0YS5SUEJK1HDOdlwgujUQA",1,1,100
"574","0YZlG93P0ODXsUfKn_ikFg",1,1,100
"575","0YaGEUq4-thY1cI9bGe7Ag",1,1,100
"576","0YaU3Nzy3Z8-PkCOxkuInw",1,1,100
"577","0YtpHJUjhlgOVK9n1Q_pjw",1,1,100
"578","0ZQ4fPto2QfsNmY1fZ4CxA",1,1,100
"579","0ZTwq7k6hrfJWJRG9OZ1qw",1,1,100
"580","0ZZwspoo9fG6nC4XXqWEJw",1,1,100
"581","0ZcOl7b6XdafDFQND7Cl4A",1,1,100
"582","0_7LnOH0XNK-MhXg844Fcg",1,1,100
"583","0_7MV7182sqE2OmkZm4X4Q",1,1,100
"584","0_D8sbb_wuuxM0XKwxMAeQ",1,1,100
"585","0_JGuA4YyVhm7ABA1WNISQ",1,1,100
"586","0_SsaG8mggRrqlCXwSUP_w",1,1,100
"587","0_TKHYCa9sSVQU92boo4DQ",1,1,100
"588","0_ns0qbqaSUALqq7RwcBdQ",1,1,100
"589","0aE6w6_FTS3_dEjJU-QPKw",1,1,100
"590","0aKxQl5RVzZk1nRjjLiU7w",1,1,100
"591","0b1cu62EKQ4hb_2EJp3Ybw",1,1,100
"592","0bOCZmjoI2ogldME9ccRpw",1,1,100
"593","0bR2joQwlywZmXig6TkZGA",1,1,100
"594","0bYmHFabr6hUbVZQcyBKZw",1,1,100
"595","0bdl7BZb2Chb2x72RovvAg",3,1,33
"596","0beHcOtzMuUgEOL5ZbLnnQ",1,1,100
"597","0br4Xr_5EqPR4cgiTGMezg",1,1,100
"598","0c4LczCXE-ahEGQYZ9x5KQ",2,2,100
"599","0cAOnukOwGoZ_7Zp63yrHA",1,1,100
"600","0cBNkuMvrt2InS7c5scR4g",1,1,100
"601","0cE6gVZ5TgZgD9hFskcS3w",1,1,100
"602","0cLlUIigQGfvb4q3OCVF6w",2,2,100
"603","0cN2QAkmjIAGv5rQR3_3Bg",1,1,100
"604","0cWnuoQGDdRhccPJZ9wwAA",1,1,100
"605","0cufc9JgIEv2ty-OaWk8mg",1,1,100
"606","0d2oVzabwNYkWCM4zMNrAA",1,1,100
"607","0d3gg2aYvACjW_rIsND0aA",1,1,100
"608","0dAjdhnWM1yHBz2NkecyUQ",1,1,100
"609","0dMmM3Kvi7d6lw91ZXgEyQ",1,1,100
"610","0dVkDAtQXHWpDrIkFxy3Jw",1,1,100
"611","0dYBYGON-Z48_nz03HJOoA",1,1,100
"612","0eE4wGSwQNcPAHYDna4qGg",1,1,100
"613","0eMmNiy_FeXmZsYvbLuyoQ",1,1,100
"614","0eWyrakxD7g48tC8vg5kAQ",2,2,100
"615","0eXhiZSbawe3E5h7X-WVnQ",1,1,100
"616","0eYpwluwsMGhC5ZyTRZiLw",1,1,100
"617","0ewUaoYqgbiS7sK1itoY_g",1,1,100
"618","0fK38CH1wsndQOGDxQY-mA",1,1,100
"619","0fVYIYlubT25wDZ6BLVgoA",1,1,100
"620","0f_DT6vYub3c4sC8N10UxA",2,1,50
"621","0fiAhvhzPUisoOkyQtaM6w",1,1,100
"622","0fk6QEqV0vxuQkR9QJqLPg",1,1,100
"623","0fllkh9KV8RjXLVtnua0Ng",1,1,100
"624","0fuLdO90eYHEsPpvFLuTOQ",2,2,100
"625","0g4xz_YQoxfpty-e1nKkVA",1,1,100
"626","0gAUg1q8MHR0MuVAXXIEbQ",1,1,100
"627","0gG5J2uBljpl13a1U-6Jrg",1,1,100
"628","0gH5AW86_xpRVlRXnVO14Q",1,1,100
"629","0h10D3N-fkZoVjq8IDd7jA",1,1,100
"630","0hGfa11v5zW0Tc1H8f3xqQ",1,1,100
"631","0hOmpu52N4EeUHaQMgtN0w",1,1,100
"632","0haNA85z4wbSMIyClWykkQ",1,1,100
"633","0hbw31t-00d6kWWaDivKLg",1,1,100
"634","0hdOX9QBv3uQn8cUyZ1iqA",1,1,100
"635","0hdmAMdWGksRn-ZEq6vkaQ",1,1,100
"636","0iT3r8NNCBXdIlPn71-hlw",1,1,100
"637","0iVRDQUvnlMmB8NnjF2NPg",2,1,50
"638","0ie00qkM2NwNo46qAQptLg",1,1,100
"639","0j1uKyW5aam46JVqASS2Mg",1,1,100
"640","0jXW4KXFKLVgQf8W-on-uQ",2,2,100
"641","0jYVyZyu6o4FR7w8hrKkpg",1,1,100
"642","0jdkTbN8P8HST_wDlA-c3w",2,1,50
"643","0jn2ggmZ28BO05a8iiVcxQ",1,1,100
"644","0k9eeUByIK2rkG6GrVuulg",1,1,100
"645","0kKwslFGlv9O124Z9DcMXw",1,1,100
"646","0kOvTRlnXOf6WuozBZryFw",1,1,100
"647","0kZLdmPxbFa4JDeuA-7ipg",1,1,100
"648","0k_gBSWFmPyRO6sJSVBTEA",1,1,100
"649","0kapeeeLHlO7xZIvHr0frg",1,1,100
"650","0kiHV8itNNcA7OPg6sMslA",3,3,100
"651","0kugUzLYviEB_6LSRWamQA",1,1,100
"652","0kvilGuBfXiJ1RN7v42HfA",1,1,100
"653","0kzuricLxy_10VVXOh6lVw",1,1,100
"654","0lEOEHoHWVB2l7Kj8KFxbA",1,1,100
"655","0lHptL2hoVDpGiCeNoKY7Q",1,1,100
"656","0lk6I6xI0ejSO7V1wiD5Gw",1,1,100
"657","0lkMaWo037nNHJARKnzEqQ",2,1,50
"658","0m17IhIF6YR_bo_SoPeMdQ",1,1,100
"659","0mATVhj5-pvdPvKhfrk_wA",1,1,100
"660","0mHtAnC2pkwvVQJYi1-uGA",1,1,100
"661","0mX-4M7cQMDVGw5NJlPEnA",1,1,100
"662","0mw08wiV7uDvD1hSRpy7gw",1,1,100
"663","0nNQoxbc9pmyone_9g5OkQ",1,1,100
"664","0nVjFIWKqzNDGYVmCV5Rhw",1,1,100
"665","0n_BkNCMP0WfmnAlFlrqCA",1,1,100
"666","0ngYT39q2qFdcNJA6MMk6g",1,1,100
"667","0oFIGpS_gwyAwzMpIyBA0w",1,1,100
"668","0oNs2Q-mvsg_VCBZeuWurQ",1,1,100
"669","0oggjZF-GegdVP0OmOTefQ",1,1,100
"670","0okWIsBKjg9XSiI3bUW1SA",2,2,100
"671","0owBqojI8G0bt0w34YzfOw",1,1,100
"672","0pODhXK687XPlMcPPke0lQ",1,1,100
"673","0pXYqZ8Cp6Tas7opxK0ZxQ",2,2,100
"674","0puY2t6iALMSjBAPgKGPVg",1,1,100
"675","0qG2wVO9lVFHGfTv17GMOA",1,1,100
"676","0qYJEQoSynIB-CB7AmUPCg",1,1,100
"677","0qYuhi0Ho-1PIot2WuBvVA",1,1,100
"678","0qbD92FJg6KRNV-JYeeBVg",3,3,100
"679","0qfnef0nDi0F422MICjotA",2,2,100
"680","0qpl5upL_8TYIAvNh3B9aw",1,1,100
"681","0quEsVVqXL91AVTuPwljAg",2,1,50
"682","0rBZus7njaxcMegbmUgPlg",2,2,100
"683","0rPWZsMFrsgwxmTH0kuk9A",1,1,100
"684","0rbBAC5mEB_mrwXwQ3q5eA",1,1,100
"685","0s-nCTm2hDnIRwiWZFchfA",1,1,100
"686","0s8odTL_JGp7HEcYiI2Q_w",1,1,100
"687","0sIiOEjj8fIEDVpn35xADg",1,1,100
"688","0sKL9Ad3tSptV7ONp312bA",1,1,100
"689","0sLRKC9ly6ILfRqvCQcnbw",4,3,75
"690","0sdKB5LJK49taXGOfwNs8A",1,1,100
"691","0skQ9vJD35fxXAL7UP3KEw",1,1,100
"692","0sofxEbdEeCT89E7EZo_MA",1,1,100
"693","0t9lfKOPxySsPsrHEF9ZXg",1,1,100
"694","0tAFfy7Br8CicCJEFPCc8Q",1,1,100
"695","0tL_Lh_uy_GHYgpfUITq4g",1,1,100
"696","0t_JqFmkiBrifMFsw9ZtXw",1,1,100
"697","0tkOJ2PRSj89pXGuLWJz3w",1,1,100
"698","0tkpv-X1smve_uWHWjN3-Q",1,1,100
"699","0tqF7vMzhRPA2pUDnygNDg",1,1,100
"700","0tsSSTrralP81SnPWL-wzA",1,1,100
"701","0twwoLH4WEkSQB__TteDmQ",1,1,100
"702","0u0btWAj3rfGD2spUrOdLg",2,2,100
"703","0u83j9c47PBy3ec2_i04ow",1,1,100
"704","0uAUeaIiJsdb1EPktwmUWA",1,1,100
"705","0uAbwiPR-JiI6D2EBh29qQ",1,1,100
"706","0uId37b-fJ0WR93xgyD8bA",1,1,100
"707","0uRtZLM9FyKVzS9XSPIcDQ",1,1,100
"708","0uW-fo9_Fbq3r_AsTN-JUQ",1,1,100
"709","0uWpE80rA3NZT56VOxpaGw",1,1,100
"710","0u_aw0qmqgtYcfKrC9Qmfw",1,1,100
"711","0udJ9SKkOkeHHC6EcDCVsQ",2,2,100
"712","0ueCFANfpsd2QRAYkHog4A",1,1,100
"713","0ulW93X4EVY7cd1XTtCK2A",2,1,50
"714","0v265HXpKjsJt2uX9faAjg",1,1,100
"715","0v2p_RB5V5NSdy2Vx1k5vQ",2,2,100
"716","0vR47PyeZZJNf1aahXefxw",1,1,100
"717","0vbTvOV8HMminvK94EucyA",1,1,100
"718","0vkiTCNNVvzMnJAXCnqJ0g",1,1,100
"719","0w5QJ0Thk5mm7MSDBGfhVg",1,1,100
"720","0wCfTsu8Am_CYU61avdLRg",1,1,100
"721","0wk-ZTOKrlPbZcc6s9Ygww",1,1,100
"722","0wpsDnt_IgSevX0_2m-dxQ",1,1,100
"723","0x-jzg4vu_IWrc48gWC4qA",1,1,100
"724","0x8fFArkW8L4Ac2f7felVg",1,1,100
"725","0xD0pnUaSY9dyiu2FShjrQ",1,1,100
"726","0xEelHgCQ_UgZlEqfyytIA",1,1,100
"727","0xO2yO98Mv1jrR5ZETFVmg",2,1,50
"728","0xWsKnWpKx1eL2Nkdm47Tg",1,1,100
"729","0xlaZ6c3ftTyIhKkC-Raig",7,6,85
"730","0xydwlBJ-SYAg11okBiRPw",1,1,100
"731","0y1YoV77ngGGzE37CEg7wQ",1,1,100
"732","0yQ5nTs80rjpqZAVREKXUw",1,1,100
"733","0yhEnZ2tNp2U0NQ1CSTdIw",7,4,57
"734","0yijps-2qlakJanw3N56ww",1,1,100
"735","0z5iMpuD2EfV3-Q976g9rQ",1,1,100
"736","0z6cEGHa54hgNFqtbp5DHg",1,1,100
"737","0zQdpzrdXbdKQfnXLpwUoA",2,2,100
"738","0zUCDFRxSMrpA8icXna2cQ",1,1,100
"739","0zVDRH6dMRMn-cL40cDi_g",1,1,100
"740","0zYKQWs5ZuNTiXVVKSTcdA",1,1,100
"741","0zdwMGzOqQOq5idS2XJhVQ",2,2,100
"742","0zvhM_MR97L_bmeHQJaEOw",1,1,100
"743","1--8lSn-YkpcBzclEe8XmQ",1,1,100
"744","1-1OWNr2exqpXOQxi-Gatg",1,1,100
"745","1-3_xbOv795uWimUjarTNA",1,1,100
"746","1-53S-kdGMkYmtEA8HjuHA",5,4,80
"747","1-83M5NUG7IwZA5EIyiWWQ",1,1,100
"748","1-BQK0QXdG6jkgdVqzGmQQ",1,1,100
"749","1-NQ-gkqAdqgbDwdRTscPg",2,1,50
"750","1-WLpr0I09DcHtQcCNYqrg",1,1,100
"751","1-dk1nIqjjtZtCGmAsQyIw",1,1,100
"752","1-ofb4VXYC3_bOLwe64B3g",1,1,100
"753","1-v6aDIS_XiMLQ8wZmNhWg",1,1,100
"754","1-xUPK6M9Iv_gkceSWnnJg",1,1,100
"755","10A-IrndEwurv2Xiln7clQ",1,1,100
"756","10OUgJxJYMUtVT3TuQon6g",3,3,100
"757","10_0BtRRX6UvGZ1Vp8cbSw",1,1,100
"758","10d0aDiN6W07VAgfh-WgKQ",3,3,100
"759","10hqihBFOZ-vRBTf2F7q2A",1,1,100
"760","10w3wfBW1AmvppoktcrL_A",1,1,100
"761","10wzPzauJuTBORKO4LYdYg",1,1,100
"762","112oLueHVg838RkpC-FVUg",1,1,100
"763","113-R88pDCpCeyD0oasa4g",1,1,100
"764","11JDgtLYV4VfPhDw8RR5bw",2,1,50
"765","11O5apDPHiyXAF6u8pil9g",1,1,100
"766","11U8F6gEBKK57FPiaZ6p1g",1,1,100
"767","11Wm_A8GGjFiy0kNNTPAiA",1,1,100
"768","11YivytzHkJX7o4O0kuEqw",1,1,100
"769","11cEMmBuU6Lg31ut5Lld5Q",1,1,100
"770","11cFnsFjhkdhnt9dDIFqrA",1,1,100
"771","11h6t0tL3crHZSReWtcMHw",1,1,100
"772","11ihV5whlzdEXymNMk6dLg",4,4,100
"773","11jmEfH0G6TgtYFej6lQMA",1,1,100
"774","124UMdXJlG9KnwTjc_zCQA",1,1,100
"775","12C0F1ERW7WO2U0NUSPaKQ",1,1,100
"776","12Jpuk0-Bk8oW0J174qlHw",1,1,100
"777","12JxghQHnXBPyd3_KmpD-Q",1,1,100
"778","12QSVTS2q6eOeExC7SuuLA",1,1,100
"779","12dBtAIDHVD6YSMt-t8r6Q",1,1,100
"780","13--R5H2ZihaIBIuYZ36ng",4,2,50
"781","13-eT4PscsrQHoWXfiuQvA",1,1,100
"782","1355ZYNR9y_RJssYZgNS4w",1,1,100
"783","13Va7ztKk_c41hp0iKnL5g",1,1,100
"784","13ZYNO0iZ9XASAVuJ2LEQw",1,1,100
"785","13ZYydhVb91-Nv-Rbft5AQ",1,1,100
"786","13pMIUFpYxOfh7BHrA4QYw",1,1,100
"787","14-7gI6u9Ae2sbN-n58QwQ",1,1,100
"788","147jkW8IOoulaetKiopkKQ",2,2,100
"789","14OmsDEU98tX315vpPZgtA",2,1,50
"790","14PZtWKuCzXH-so-L8WX7A",1,1,100
"791","14aRF7Xxknlc-NQdOHtPsQ",1,1,100
"792","14hT4-FO_hV6Y3yb6MXQeQ",1,1,100
"793","14wEhrAcHhwqqn7AwXItPA",1,1,100
"794","153GnTJNV9Tciig928RvNA",1,1,100
"795","1567joRuEINzbA6ccRLBMg",1,1,100
"796","157tB5lXPQPKXbEHkkXJJg",3,3,100
"797","15DvV2WdDZKpgmJqUnNvtQ",1,1,100
"798","15O88QvLtbKgindHMaJ_eA",1,1,100
"799","15ODnfI6LxItSSeji_0PgA",1,1,100
"800","15_WjgUokOdSkzuFC5QE4g",1,1,100
"801","15bN3lRNaC3S8akWJHU87Q",1,1,100
"802","15nlHqUeIvMFWb9ksBK-GQ",1,1,100
"803","15tDa736zjcPiLV1Rk1zwQ",1,1,100
"804","15x5VMC68_qkQCf59GDe_Q",1,1,100
"805","168VWxjhgfjkx2KCfj0yAg",1,1,100
"806","16As62r9X9lSTBi6PkRmGg",1,1,100
"807","16QofumO45p7te8sRZEJMg",1,1,100
"808","16YIGSznsJMO7V8JvoiXHg",1,1,100
"809","16emj3YZDMbQ76uiGcSAww",1,1,100
"810","16f0L-I86lXIAZWroGKZzA",1,1,100
"811","16iPvOWwdWSyEFD5sZJ5nA",1,1,100
"812","17-spEylazjGvu8aPm2HsA",1,1,100
"813","17kj1pUqyageoLfwwbsLrg",1,1,100
"814","1871c3VJYWX3ogK5OgOCcA",6,5,83
"815","18JBx7gBjN2ab06v9E9Z7Q",1,1,100
"816","18Pojfx1bD6fAeRxDnJ_wg",2,1,50
"817","18WU8onu1A0ot5KsggPpcQ",1,1,100
"818","18Y3jxaHTDz7-vq6u4vuxQ",1,1,100
"819","18eELLxykD3LhxAj-bDIbw",1,1,100
"820","18pI9Svfk65g_uzjyKt1ow",2,2,100
"821","18spyeZuXKU7mQTWqxDWVg",1,1,100
"822","18vVSD1aY9xa-nisvuxDMw",1,1,100
"823","18y9tk4YOtSDbYU0uL71Sw",2,1,50
"824","19-wFvMo20WNiQSzfP_P9A",3,3,100
"825","19BzN2I9Bh_LgTmwG4Zxgg",1,1,100
"826","19ElVwkGKaR6_-4lT-o_WA",3,3,100
"827","19JyxSpXMeOxzPVlxy0YUA",1,1,100
"828","19Zbm-P0h3UkMQYc2eVJOg",1,1,100
"829","19foTdeHLLr6GJuqJz_dUg",1,1,100
"830","19yVVpUo1E1hgK5MYTgqWw",1,1,100
"831","19zrcymZGhh20r-xXwzlgw",1,1,100
"832","1AJn_lZl0QxYFJ6AKZVKRg",1,1,100
"833","1AKMNz-yx-iCecGucPMNkA",1,1,100
"834","1ALzen1C3EtntO50oJVTwg",1,1,100
"835","1AQMHefTmRC91BAd2qfPWg",1,1,100
"836","1AgWhI98diLUos5uXGmj2A",1,1,100
"837","1B39ZhJlqIjbIZhuYjzO2w",1,1,100
"838","1B5w-XWG96ltBbwYIz-4Uw",1,1,100
"839","1BGMDATHk37lHzLVqWEomw",1,1,100
"840","1BQFVV8wHCfDo89VGg1O-w",1,1,100
"841","1BWyinbXphzjlHAMocd6Ig",3,3,100
"842","1C3_U3E_uiDUeeiN1uAXCQ",1,1,100
"843","1CFQuNoUVG-Ep7HM6gafJg",1,1,100
"844","1CNI1Z2-57884rQw_EMa2w",1,1,100
"845","1CPKPUAxBB314ByiT3ToBA",1,1,100
"846","1CQ7aBQvGB7NDxSz2o8i3A",1,1,100
"847","1Cah0jQxmw_UYltMVEmlVg",2,2,100
"848","1CeRs7eFHQYYD5OpWK0ieg",2,2,100
"849","1CnzOZaZG7HoRgg0NbrkCg",1,1,100
"850","1CvIpGwg1zDHEyavtpyYsg",1,1,100
"851","1D0K9c0nB8kU1kv55PWItw",1,1,100
"852","1D2lZ_gDC8eiD8Jgo01PCw",1,1,100
"853","1D5hFC5fHlS-29WvLF0yUA",1,1,100
"854","1D9vWAEMyVEK00gw2_do5w",1,1,100
"855","1DKV_zX3gm6MraFxmH46hg",1,1,100
"856","1D_0E5xq1BoBTzAvTywuQw",2,1,50
"857","1DfJxdVja00i2pj7pz-xRA",1,1,100
"858","1DnIz-PrWEKzZA7Es1NS6g",1,1,100
"859","1EEqekaSABEY1mi2WFmncg",1,1,100
"860","1EQ1l-ZwrsI9JOxHnDDyEA",1,1,100
"861","1EU_L_ZsbkvAvmsjhlCRIw",1,1,100
"862","1EcyW-cUIJUpx2XreABlWQ",1,1,100
"863","1F92LoO_yW4ct6MNRl0Aag",1,1,100
"864","1FAZBdNCI6-W-VecpM7-lQ",1,1,100
"865","1FVxiJDCPby8kXrnpQ49HA",1,1,100
"866","1Fg5Y1pFQzbpIPP99TjP1w",1,1,100
"867","1FkpOTeYMvxbhX8zIIG7Pw",1,1,100
"868","1FubY9ORO_LfQIrEkCy9OA",1,1,100
"869","1GEiKzgwdtbf-B1KMRUKTQ",3,3,100
"870","1GJuOwepfhFWq2lXCf-xOA",1,1,100
"871","1GakUyg9LZcgWgAYQzKXEw",1,1,100
"872","1GifJVBhyHE_-DoSfhtjFA",1,1,100
"873","1H0v7C8f79093tGUiMiRUQ",1,1,100
"874","1H8xgsqCOSdM4gddKPrmfg",1,1,100
"875","1H_iWZALtFIblLaIsfobbg",1,1,100
"876","1HxkZjuH_mYolZNaagmAZQ",4,3,75
"877","1IF_h-Hjz1l1Vzg_GDV53w",1,1,100
"878","1IWAlGfJxzTITxx0Lwa_BQ",1,1,100
"879","1IYKnIeh3V8pq-tQoM8TaQ",1,1,100
"880","1Izj5LFWxzHFvOEt-4cGcw",1,1,100
"881","1J6hZXr_WGHn2h2a-U62CA",1,1,100
"882","1JBUjCgG6R_yvmAtiCg1vg",1,1,100
"883","1JIwHml0VkAWJocWaIRBNQ",1,1,100
"884","1JYgtJa_semLeCF5uIQP7A",1,1,100
"885","1JYwieoU3KIhG0YELh0hYQ",1,1,100
"886","1Jj57AEzcKmTu6djwZvD-Q",2,2,100
"887","1JoaA4DcLeOXPFFYcY4l-g",3,3,100
"888","1Jvq6JsZmjMOnLJO9LKWSA",1,1,100
"889","1K0FLUBi-Ial9yoJX4dgsQ",1,1,100
"890","1K4uUd6UXXF2Rk13CLl8gg",1,1,100
"891","1KDcvLi5xx_LTwMq_tAfTQ",1,1,100
"892","1KFWUbV5pgGnHLoMJZEfAQ",1,1,100
"893","1KHQ4Wft-sH9GSQ3fWfhSw",1,1,100
"894","1KLFmil4xMaCE7ainSsntg",1,1,100
"895","1L9QPNkE2mEWyh-xLhuCUQ",1,1,100
